emp_no,first_name,last_name,title,from_date,salary
64955,Mariusz,Karner,49158,1986-06-21,49158
64960,Chinho,Gonthier,63785,1988-11-17,63785
64969,Jasminko,Kawashima,40000,1994-06-09,40000
65113,Arif,Brender,52175,1985-07-22,52175
64974,Lijia,Penn,40000,1996-08-07,40000
65131,Shakhar,Akiyama,101208,1996-10-25,101208
65136,Terresa,Undy,60130,1996-12-06,60130
64991,Nirmal,Legleitner,40000,1986-01-20,40000
65144,Nectarios,Deyuan,63968,1994-05-02,63968
65162,Marko,Peot,40000,1995-11-18,40000
65167,Torsten,Borovoy,65330,1999-08-05,65330
65173,Karlis,Binkley,75674,1992-03-29,75674
65001,Jongsuk,Hardjono,52698,1998-11-13,52698
65199,Ipke,Spataro,78239,1985-03-02,78239
65001,Jongsuk,Hardjono,52698,1986-05-12,52698
65004,Guttorm,Tiemann,40000,1989-03-17,40000
65215,Joydip,Garnham,57902,1997-10-20,57902
65216,Masato,Leuchs,40000,1995-04-29,40000
65217,Magdalena,Leijenhorst,41061,1986-10-31,41061
65222,Wilmer,Zaumen,69503,1999-07-08,69503
65014,Geoffry,Narahara,58200,1992-07-03,58200
65240,Sakthirel,Kabayashi,40000,1993-11-04,40000
65243,Xiaoheng,Chinen,55547,1987-08-10,55547
65248,Shrikanth,Felcyn,40000,1986-02-08,40000
65028,Yifei,Businaro,89389,1988-03-10,89389
65029,Theirry,Kaltofen,40000,1999-03-22,40000
65045,Abdelkader,Koshiba,44054,1985-08-08,44054
65259,Kazuhide,Luef,40000,1993-12-22,40000
65280,Arun,Aloia,79785,1990-07-14,79785
65049,Keung,Kropf,57706,1987-12-14,57706
65290,Sanjay,Wielonsky,60156,1999-01-03,60156
65056,Masako,Haldar,49893,1989-11-17,49893
65308,Jouni,Pocchiola,40000,1993-01-24,40000
65311,Terresa,Assaf,58664,1985-08-01,58664
65316,Aimee,Papastamatiou,40000,1990-04-05,40000
65061,Shushma,Flowers,40000,1985-08-20,40000
65084,Aksel,Bhattacharjee,40000,1985-11-25,40000
65358,Kshitij,Cooley,40000,1998-11-10,40000
65366,Bartek,Lindenbaum,40000,1988-04-23,40000
65367,Weiwu,Heyers,54705,1991-09-14,54705
65368,Dung,Ladret,40000,1985-09-13,40000
65372,Amalendu,Lenart,72587,1998-08-23,72587
65372,Amalendu,Lenart,72587,1996-06-14,72587
65387,Nathalie,Muchinsky,40537,1988-04-10,40537
65390,Dayanand,Bail,46759,1999-02-06,46759
65392,Poorav,Aseltine,68719,1987-01-16,68719
65392,Poorav,Aseltine,68719,1999-02-04,68719
65393,Shietung,Lubachevsky,40000,1986-08-26,40000
65394,Jacqueline,Lamma,80932,1992-01-19,80932
65097,Yinlin,Meszaros,79554,1988-06-14,79554
65102,Souichi,Delgrange,40000,1987-01-21,40000
65417,Toney,Karnin,40000,1989-07-22,40000
65428,Herbert,Luby,82991,1991-02-27,82991
65106,Nadjib,Hartvigsen,40000,1987-12-29,40000
65431,Emdad,Streit,58976,1985-05-11,58976
65443,Sreekrishna,Bresenham,40000,1994-08-20,40000
65108,Hirochika,Lunn,40000,1997-08-11,40000
65448,Menkae,Benzaken,80004,1995-11-06,80004
65449,Vasiliy,Steenbeek,54114,1986-08-30,54114
65458,Dmitri,Domenig,53712,1986-03-25,53712
65113,Arif,Brender,52175,1995-07-23,52175
65466,Mona,Lagarias,49422,1997-09-20,49422
65467,Jeane,Perng,63543,1986-07-15,63543
65543,Mahmut,Verhoeff,40000,1987-06-19,40000
65486,Arch,Cincotta,40000,1989-11-21,40000
65486,Arch,Cincotta,40000,1986-12-23,40000
65487,Shalesh,Cools,54436,1986-05-06,54436
65490,Xiaobin,Wixon,52904,1995-05-26,52904
65493,Zeydy,Cummings,57217,1986-04-14,57217
65494,Khoa,Yoshizawa,54472,1986-11-27,54472
65498,Rildo,Garrabrants,54401,1985-07-26,54401
65502,Weiru,Junot,40000,1986-08-17,40000
65506,Guozhong,Khalil,49945,1988-01-07,49945
65510,Valeska,Brodie,52862,1985-08-09,52862
65513,Huican,Fandrianto,40000,1995-08-10,40000
65515,Phillip,Teitelbaum,58807,1998-04-23,58807
65515,Phillip,Teitelbaum,58807,1996-11-02,58807
65517,Visit,Ducloy,40000,1986-08-22,40000
65551,Zhenhua,Nittel,40000,1988-05-06,40000
65533,Monique,Mawatari,40000,1986-03-05,40000
65538,Moheb,Plesums,40000,1986-08-11,40000
65559,Feipei,Nishimukai,65401,1992-03-18,65401
65568,Mark,Ventosa,44039,1996-06-06,44039
65569,Sachio,Picci,53205,1987-02-24,53205
65572,Hironoby,Bernardeschi,43575,1986-02-03,43575
65579,Adit,Orsini,55323,1997-10-27,55323
65702,Kristian,Nergos,40000,1988-07-17,40000
65579,Adit,Orsini,55323,1990-05-07,55323
65706,Troy,Munck,40000,1993-01-03,40000
65591,Apostol,Riesenhuber,75201,1990-03-01,75201
65711,Sarita,Kalloufi,46032,1999-11-12,46032
65715,Nevin,Gniady,47221,1986-05-02,47221
65721,Marjo,Snedden,56679,2002-05-09,56679
65721,Marjo,Snedden,56679,1986-12-28,56679
65727,Matt,Ranst,50282,1989-01-28,50282
65594,Dietrich,Sadowski,40000,1995-06-21,40000
65595,Kasidit,Fujisaki,51388,1997-03-10,51388
65738,Ramachenga,Marrakchi,40000,1987-08-18,40000
65599,Gen,Sethi,61010,1988-02-09,61010
65746,Xiaoshan,Chiola,72739,1986-04-19,72739
65748,Masoud,Gimarc,46636,1994-02-13,46636
65605,Howell,Matzen,44011,1985-08-15,44011
65752,Pasqua,Schreiter,43286,1985-02-18,43286
65611,Kwangho,Danecki,50031,1992-05-02,50031
65760,Chenxi,Morrey,49196,1987-10-04,49196
65612,Somnath,Senzako,49017,1994-02-03,49017
65619,Kazuhira,Rosch,40705,1986-07-08,40705
65641,Vishu,Winter,40000,1987-06-27,40000
65791,Elvia,Raczkowsky,40000,1989-11-04,40000
65793,Serenella,Cummings,49418,1994-01-12,49418
65801,Arif,Munch,40000,1987-07-24,40000
65803,Lijia,Michaeli,40000,1985-03-18,40000
65804,Otilia,Driscoll,40000,1989-04-12,40000
65806,Divier,Ellozy,40000,1986-03-05,40000
65807,Guttorm,Ranze,46313,1987-12-18,46313
65832,Anoosh,Lamba,70859,1985-08-17,70859
65834,Vidya,Marletta,40000,2001-03-15,40000
65834,Vidya,Marletta,40000,1993-10-05,40000
65835,Arra,Beetstra,85629,1989-11-14,85629
65840,Sreekrishna,Magalhaes,43394,1991-12-10,43394
65842,Lubomir,Paludetto,67655,1995-01-03,67655
65858,Martins,Awdeh,40189,1994-05-11,40189
65868,Guoxiang,Cools,51306,1990-09-11,51306
65869,Premsyl,Nittel,45163,1987-01-06,45163
65876,Yagil,Vieth,74425,1993-04-06,74425
65894,Yakkov,Haraldson,99265,1987-11-05,99265
65899,Anyuan,Ranta,49908,1991-08-09,49908
65657,Arno,Seiwald,74120,1985-04-11,74120
65663,Rafael,Leppanen,50166,1995-05-26,50166
65952,Debaprosad,Vesna,72706,1986-01-27,72706
65663,Rafael,Leppanen,50166,2002-01-17,50166
65958,Heon,Bierman,60448,1996-04-03,60448
65669,Rafail,Muhlberg,51364,1985-05-05,51364
65674,Cathie,Sadowski,64477,1985-12-15,64477
66120,Nobuyoshi,Pusterhofer,50066,1988-09-06,50066
65966,Jessie,Macedo,93229,1990-04-19,93229
65966,Jessie,Macedo,93229,1985-12-09,93229
65974,Fayez,Schicker,64809,1994-07-30,64809
65974,Fayez,Schicker,64809,1986-01-17,64809
65978,Fay,Chaudhuri,49877,1987-02-24,49877
65981,Jayson,Bharadwaj,40000,1999-04-14,40000
66019,Surveyors,Rosis,56619,1990-07-10,56619
66039,JoAnna,Georgatos,75671,1998-08-20,75671
66123,Jinxi,Comte,47981,1987-01-18,47981
66126,Basil,Schneeberger,64596,1985-11-01,64596
66062,Zita,Ranta,55543,1985-05-25,55543
66067,Aruna,Domenig,68695,1989-05-17,68695
66067,Aruna,Domenig,68695,1990-07-28,68695
66131,Kasturi,Vuskovic,57171,1986-01-09,57171
66073,Zhongwei,Marrevee,54058,1988-03-08,54058
66131,Kasturi,Vuskovic,57171,1992-04-22,57171
66086,Sverrir,Salvesen,57240,1998-10-24,57240
66145,Hironobu,Ashish,40000,1988-01-08,40000
66159,Fuqing,Jervis,54699,1988-05-28,54699
66170,Aksel,Ohori,81664,2001-12-13,81664
66254,Ghassan,Mahnke,69979,1985-10-26,69979
66258,Sumant,Schonegge,40000,1998-09-01,40000
66170,Aksel,Ohori,81664,1999-08-31,81664
66183,Ortrud,Frijda,40000,1991-10-18,40000
66289,Taizo,Keohane,75519,1986-11-14,75519
66291,Tzu,Ouhyoung,47774,1990-09-23,47774
66293,Jaewon,Stroustrup,40000,1985-11-10,40000
66198,Seongbin,Edelhoff,40000,1991-11-29,40000
66296,Aloke,Iivonen,49732,1987-07-31,49732
66314,Alagu,Sluis,40000,1988-01-06,40000
66202,Kolar,Giveon,51614,1989-01-10,51614
66205,Yannik,Argence,55476,1988-01-09,55476
66336,Youjian,Sidje,41301,1997-09-24,41301
66351,Shir,Bierbaum,49817,1985-05-19,49817
66217,Dmitry,Karner,75004,1986-10-28,75004
66356,Masato,Coorg,69641,1999-01-02,69641
66361,Almudena,Boudaillier,45648,1986-05-31,45648
66364,Jaewon,Picco,54518,2001-08-01,54518
66364,Jaewon,Picco,54518,1989-04-17,54518
66374,Gen,Thambidurai,78924,1985-02-11,78924
66376,Berhard,Antonisse,53900,1988-09-13,53900
66380,Sumant,Furudate,40000,1988-01-28,40000
66383,Herbert,Marsiglia,40000,1988-08-08,40000
66218,Branimir,Gulak,40000,1986-08-13,40000
66223,Yakichi,Rattan,43593,1988-10-03,43593
66225,Mayumi,Stifter,61054,1985-03-30,61054
66226,Deniz,Baba,60584,1985-03-09,60584
66229,Dannz,Mayerwieser,75284,1997-01-28,75284
66229,Dannz,Mayerwieser,75284,1986-01-06,75284
66231,Chaosheng,Keohane,43199,1987-02-25,43199
66247,Aleksandar,Mitina,40000,1986-08-12,40000
66419,Przemyslawa,Perna,40000,1987-06-26,40000
66419,Przemyslawa,Perna,40000,1993-03-31,40000
66425,Mats,Eppinger,57825,1996-05-07,57825
66434,Martins,Mungall,40000,1994-03-03,40000
66435,Sampalli,Braunschweig,40521,1996-09-30,40521
66445,Kazuyasu,Zykh,82921,1987-12-19,82921
66447,Greger,Conia,45183,1988-01-06,45183
66536,DeForest,Malinowski,45280,1986-03-07,45280
66455,Doohun,Puppo,70674,1992-08-22,70674
66460,Xiaoheng,Antonisse,40000,1985-03-21,40000
66467,Zine,Erdmenger,40000,1987-10-27,40000
66475,Gopalakrishnan,Birsak,40000,1999-01-05,40000
66477,Christfried,Borstler,54869,1988-10-23,54869
66480,Subhrajyoti,Tempesti,49021,1986-10-28,49021
66481,Nalini,McClurg,56223,1988-12-09,56223
66485,Nadjib,Morrey,40000,1985-12-29,40000
66486,Tonia,Ghelli,49737,1992-05-11,49737
66502,Changho,Ducloy,40000,1990-05-28,40000
66552,Sakthirel,Erva,40000,1986-01-12,40000
66516,Akeel,Crouzet,40000,1988-04-25,40000
66519,Masami,Selenyi,62188,1987-08-11,62188
66520,Juichirou,Bakhtari,40000,1996-05-28,40000
66521,Taiji,Krychniak,40000,1986-03-14,40000
66526,Uwe,Casley,40000,1985-03-26,40000
66556,Hongzhu,Remmele,57942,1995-03-19,57942
66556,Hongzhu,Remmele,57942,1991-08-24,57942
66560,Leaf,Lammel,42133,1987-07-17,42133
66565,Kien,Perez,40000,1988-08-06,40000
66686,Gopalakrishnan,Flanders,40000,1987-08-06,40000
66687,Kien,Simmen,75962,2001-01-26,75962
66687,Kien,Simmen,75962,1988-03-16,75962
66695,Mihalis,Bondorf,44669,1996-09-11,44669
66577,Serap,Reutenauer,40000,1991-07-04,40000
66713,LiMin,Zyda,52499,1988-08-13,52499
66716,Elgin,Kermarrec,57224,1998-12-05,57224
66588,Zine,Itschner,66371,1985-11-14,66371
66743,Hilary,Versino,50402,1987-11-17,50402
66744,Chuanyi,Puppe,40000,1997-05-28,40000
66744,Chuanyi,Puppe,40000,1989-10-30,40000
66753,Margo,Ramsey,40000,1993-01-27,40000
66754,Mabhin,Angiulli,40000,1997-11-03,40000
66588,Zine,Itschner,66371,1987-09-20,66371
66775,Mariangiola,Milicia,47616,1986-03-31,47616
66589,Troy,Yurov,64957,1995-12-09,64957
66597,Hugo,Krychniak,40000,2000-02-08,40000
66801,Bogdan,Orlowska,43258,1986-04-21,43258
66802,Mohit,Karlin,40696,1988-09-10,40696
66597,Hugo,Krychniak,40000,1988-04-12,40000
66603,Dipankar,Mamelak,40000,1987-02-09,40000
66604,Bezalel,Hiroyama,40000,1988-02-09,40000
66605,Chiranjit,Suermann,78878,1993-07-28,78878
66605,Chiranjit,Suermann,78878,1988-04-08,78878
66828,Frederique,Narahara,62909,1995-09-20,62909
66625,Wayne,Jeong,40000,1996-10-10,40000
66837,Parto,Daescu,73611,1988-04-09,73611
66848,Supot,Brickell,40000,1991-02-07,40000
66851,Mona,Lyonns,48823,1993-03-10,48823
66858,Morris,Perng,60632,1985-06-04,60632
66866,Luise,Sundgren,56785,1988-07-23,56785
66867,Behnaam,Biron,45197,1990-09-10,45197
66869,Pasqua,Worfolk,40000,1986-03-15,40000
66907,Turgut,Bardell,40000,1991-08-21,40000
66909,Demin,Sooriamurthi,40000,1996-09-22,40000
66921,Weiru,Deville,45905,1987-09-15,45905
66937,Chenye,Heering,53428,1998-01-12,53428
66945,Perry,Kusakabe,74549,1994-08-30,74549
66945,Perry,Kusakabe,74549,1986-06-02,74549
66957,Gino,Shrader,40000,1991-09-23,40000
66961,Lech,Albarhamtoshy,67854,1988-12-29,67854
66980,Pranay,Osgood,61357,1992-03-01,61357
66982,Youpyo,Rosti,40000,1995-12-03,40000
66991,Khoa,Ranum,51285,1996-08-27,51285
66993,Malu,Georgakopoulos,50737,1992-03-14,50737
67006,Elvia,Alblas,40000,1990-01-12,40000
67006,Elvia,Alblas,40000,1987-08-12,40000
67011,Van,McClure,43853,1988-08-09,43853
67014,Arup,Jakobus,59338,1992-10-29,59338
66625,Wayne,Jeong,40000,2002-02-05,40000
67029,Sorina,Heydon,50518,1988-11-09,50518
67033,Weiru,Schaaf,62407,1993-01-20,62407
66646,Chanjung,Erman,50529,1999-05-16,50529
67046,Keiichiro,Thebaut,40000,1990-08-13,40000
67051,Randy,Pearson,48047,1997-02-02,48047
67066,Josyula,Perez,46143,1994-02-04,46143
67076,Jasminko,Farris,40000,1987-02-22,40000
67084,Shigeo,Isaak,59309,1985-12-23,59309
66647,Charmane,Leppanen,40000,2001-02-06,40000
66647,Charmane,Leppanen,40000,1998-04-03,40000
66650,Luigi,Lanzelotte,47301,1986-11-03,47301
66655,Tomokazu,Castellani,40000,1995-02-19,40000
66668,Achilleas,Reeken,40000,1988-05-30,40000
67253,Shiv,Szmurlo,40000,1990-10-19,40000
67112,Sreekrishna,Henders,66242,1989-09-20,66242
67115,Siamak,Bernardeschi,40000,1985-04-26,40000
67135,Candida,Fendler,47076,1986-03-21,47076
67138,Surveyors,Kaltofen,40000,2000-01-14,40000
67146,Horward,Hertweck,84628,1996-02-10,84628
67164,Eckart,Bade,40000,1993-09-13,40000
67165,Chikako,Schapire,69164,1998-04-22,69164
67272,Val,Minakawa,45253,1988-11-23,45253
67198,Fuqing,Schahn,61371,1993-05-08,61371
67216,Yongmao,Streng,49235,1994-09-24,49235
67301,Xuedong,Danlos,80777,1996-08-26,80777
67227,Shuky,Showalter,40000,1993-05-24,40000
67233,Gad,Baalen,46571,1988-07-16,46571
67306,Peternela,Molenkamp,40000,1987-08-06,40000
67395,Sakthirel,Basart,40000,1985-02-20,40000
67402,Maya,Ruemmler,61864,1991-11-07,61864
67402,Maya,Ruemmler,61864,1999-11-18,61864
67404,Shaz,Shobatake,45835,1988-02-29,45835
67327,Tomokazu,Ernst,40000,1999-08-05,40000
67426,Haldun,Geffroy,40000,1989-01-28,40000
67428,Dharmaraja,Diderrich,40000,1997-01-17,40000
67438,Niranjan,Makinen,40000,1989-12-04,40000
67333,Takahiro,Ebeling,40963,2001-05-18,40963
67450,Khosrow,Seiwald,77206,1985-10-17,77206
67451,Siamak,Stellhorn,46580,1986-02-10,46580
67333,Takahiro,Ebeling,40963,1993-09-25,40963
67345,Mani,Rando,60971,1989-12-28,60971
67476,Gino,Kilgour,40000,2002-04-17,40000
67476,Gino,Kilgour,40000,1999-11-28,40000
67477,Morrie,Vasanthakumar,58087,1990-04-06,58087
67483,Oguz,Chartres,66835,1986-05-08,66835
67352,Masaru,Awdeh,52072,1995-08-01,52072
67500,Vasiliy,Laurillard,53652,1988-10-19,53652
67357,Pradeep,Millington,40230,1987-04-08,40230
67506,Collette,Verhoeff,58501,1993-04-18,58501
67523,Pohua,Gelosh,44111,1988-12-06,44111
67362,Ranga,Cardazo,40000,1988-11-10,40000
67523,Pohua,Gelosh,44111,1997-12-09,44111
67526,Shay,Roisin,44569,1994-04-21,44569
67529,Alejandro,Passino,45779,1990-08-10,45779
67366,Ayonca,Bratten,49750,1986-10-20,49750
67367,Karlis,Birch,77782,1986-08-21,77782
67377,Mingdong,Sherertz,40000,1995-01-01,40000
67537,Somnath,Uludag,68252,1986-12-10,68252
67379,Masadi,Srimani,44380,1986-08-30,44380
67549,Ute,Pezzoli,40000,1987-06-03,40000
67553,Freyja,Hutter,66416,1987-07-02,66416
67381,Gita,Weedon,42660,1997-08-14,42660
67554,Xiaoheng,Bhattacharjee,41865,1985-02-23,41865
67675,Gila,Schiper,42889,1988-05-27,42889
67567,Yuqun,Delgrossi,53312,1998-12-26,53312
67570,Odysseas,Baig,79607,1987-01-16,79607
67570,Odysseas,Baig,79607,2001-04-21,79607
67571,Gro,Iisaka,40000,1986-12-10,40000
67572,Gro,Katalagarianos,40000,1988-08-18,40000
67574,Lijie,Aingworth,40000,1987-02-04,40000
67578,Perry,Muhlberg,57542,1992-01-30,57542
67589,Hausi,Lampe,40000,1994-07-17,40000
67589,Hausi,Lampe,40000,1989-10-17,40000
67594,Jiann,Aingworth,49158,1987-02-20,49158
67609,Poornachandra,Berztiss,58305,1986-06-12,58305
67613,Hyuncheol,Andreotta,44582,1985-09-29,44582
67682,Moni,Ozeri,47969,1990-03-24,47969
67624,Atreyi,Luks,40000,1986-08-04,40000
67632,Anestis,Schusler,40000,1991-03-10,40000
67640,Gen,Glinert,40000,1993-12-27,40000
67640,Gen,Glinert,40000,1986-05-31,40000
67683,Domenico,Linares,44038,1992-10-07,44038
67653,Mabo,Rathonyi,49386,1990-07-18,49386
67684,Vincent,Pintelas,40000,1999-01-14,40000
67660,Kwangjo,Pena,85785,1994-08-29,85785
67686,Lucien,Junet,64939,1991-01-07,64939
67667,Basant,Butterworth,40000,1985-09-01,40000
67701,Chikara,Herbst,40000,1998-07-15,40000
67709,Huei,Attimonelli,49191,1989-07-21,49191
67729,Candida,Molenkamp,40000,1986-08-24,40000
67815,Zongyan,Coney,47975,1987-09-28,47975
67820,Gay,Colorni,50975,1993-12-25,50975
67823,Szabolcs,Muhlberg,55990,1988-02-17,55990
67826,Selwyn,Detkin,62803,1993-12-23,62803
67833,Aleksander,Iivonen,66291,1990-11-02,66291
67835,Behnaam,Luft,58660,1992-02-22,58660
67837,Barun,Heyers,64453,1999-06-27,64453
67845,Xuejun,Back,70932,1995-02-04,70932
67848,Shawna,Litzkow,40000,1986-12-22,40000
67848,Shawna,Litzkow,40000,1991-09-02,40000
67853,King,Perl,40000,1988-10-20,40000
67740,Reinhard,Stifter,42141,1987-10-15,42141
67862,Sven,Brizzi,75455,1988-12-11,75455
67879,Hongzue,Michaels,40000,1991-10-21,40000
67885,Nishit,Suermann,40000,1991-07-25,40000
67896,Werner,Guardalben,47155,1985-03-08,47155
67929,Richard,Iisaka,40000,1993-10-05,40000
67936,Valery,Bardell,40000,1990-05-15,40000
67937,Odinaldo,Bashian,46209,1987-06-09,46209
67948,Shay,Berztiss,40274,2000-12-26,40274
67948,Shay,Berztiss,40274,1987-06-30,40274
67954,Aleksandar,Liedekerke,40000,1992-10-11,40000
67962,Jiann,Stille,66312,1985-12-21,66312
67967,Marin,Stille,40000,1987-11-11,40000
67968,Christoper,Narahara,49587,1994-07-21,49587
67741,Yishay,Koblitz,58417,1994-05-21,58417
67983,Gererd,Heusch,40912,1996-10-01,40912
67983,Gererd,Heusch,40912,1997-03-21,40912
67989,Adib,Schwaller,67666,1986-12-23,67666
67742,Toong,Hasham,41346,1992-07-07,41346
67994,Hatim,Paludetto,56017,1999-05-06,56017
67994,Hatim,Paludetto,56017,1991-11-02,56017
67999,Sorina,Herber,101561,1985-07-28,101561
68001,Marlo,Panwar,40000,1986-12-12,40000
68003,Kellie,Ratzlaff,40000,1988-11-21,40000
67761,Jagoda,Rothe,40000,1996-07-14,40000
68005,Hilary,Montresor,56329,1989-06-08,56329
68010,Mohan,Tsunoo,40000,1987-10-25,40000
68028,Richara,Syang,72953,1985-09-29,72953
67767,Elvis,Demos,40000,1997-09-06,40000
67774,Jongsuk,Fabrizio,40000,1991-01-26,40000
68055,Narain,Jansen,52916,1986-01-03,52916
68063,Karlis,Gide,43681,1989-04-05,43681
67779,Niclas,Welham,70776,1985-10-08,70776
67782,Almudena,Luga,47724,1986-04-05,47724
67797,Chaoyi,Azuma,40000,1998-09-01,40000
67804,Margareta,Vesel,62747,1986-01-11,62747
68110,Ewing,Erni,40000,1993-10-05,40000
68110,Ewing,Erni,40000,1998-09-23,40000
67807,Zissis,Ramalingam,53000,1988-04-08,53000
68123,Shakhar,Rissland,80926,1996-04-06,80926
68124,Zhiguo,Gonthier,40000,1987-03-09,40000
67812,Reinhold,Reinhart,40000,1997-01-13,40000
68138,Qunsheng,Poujol,40000,1994-08-04,40000
68142,Aran,Nishimukai,73185,1989-10-12,73185
68245,Valeska,Ramamoorthy,42009,1986-12-14,42009
68147,Breannda,Zhang,40000,1998-01-31,40000
68170,Etsuo,Kavanagh,60720,1986-11-30,60720
68173,Gererd,Litzkow,40000,1987-05-20,40000
68179,Guangming,Nyanchama,40000,1985-08-13,40000
68199,Kwok,Litzkow,69041,1992-03-23,69041
68258,Kerryn,Acton,40000,1988-04-26,40000
68218,Miquel,Renear,40000,1987-08-05,40000
68233,Frederique,Penz,40000,1985-07-27,40000
68269,Marjo,Falster,57111,1986-10-31,57111
68236,Harngdar,Farrow,48666,1987-07-29,48666
68269,Marjo,Falster,57111,1996-08-22,57111
68293,Faiza,Mateescu,40000,1987-09-20,40000
68313,Rosalie,Ferriere,40000,1992-07-20,40000
68407,Jahangir,Peternell,80397,1988-02-25,80397
68432,Tsuneo,Staylopatis,90197,1987-11-20,90197
68433,Maya,Wossner,75598,1991-08-24,75598
68433,Maya,Wossner,75598,1995-01-03,75598
68321,Aris,Harbusch,40000,1986-09-22,40000
68454,Weicheng,Kampfer,40000,1988-05-16,40000
68350,Arve,Speckmann,40000,1985-02-28,40000
68478,Rutger,Plotkin,40000,1988-08-20,40000
68499,Arfst,Bael,74774,1985-11-16,74774
68500,Leah,Stellhorn,48903,1988-10-11,48903
68500,Leah,Stellhorn,48903,1993-11-06,48903
68367,Emdad,Vandervoorde,55259,1989-02-27,55259
68508,Annemarie,Swist,40000,1985-06-06,40000
68381,Stabislas,Hasham,57399,1985-03-11,57399
68673,Elvia,Bale,40000,1988-03-30,40000
68528,Sailaja,Ghalwash,43894,1991-12-20,43894
68679,Takahiro,Dredge,40000,1995-11-22,40000
68536,Zorica,Perly,53192,1999-04-24,53192
68538,Kwangjo,Velasco,78262,1991-11-22,78262
68690,Elgin,Juneja,41653,1986-04-04,41653
68542,Licheng,Pollacia,40000,1990-02-22,40000
68550,Alper,Perin,56706,1994-03-02,56706
68550,Alper,Perin,56706,1994-12-21,56706
68552,Abdelkader,Gronowski,40000,1997-03-13,40000
68692,Behnaam,Monarch,40783,1988-07-02,40783
68568,Iara,Raney,47903,1985-04-12,47903
68570,Kamakshi,Alvarado,40000,1994-09-26,40000
68699,Harjit,Baby,46009,1993-07-03,46009
68578,Weidon,Baranowski,49093,1987-04-28,49093
68585,Vatsa,Bail,46172,1988-03-05,46172
68596,Sergi,Penz,40000,1985-03-23,40000
68599,Alair,Zucker,79116,1999-12-16,79116
68599,Alair,Zucker,79116,1999-11-05,79116
68705,Arunas,Ferretti,66448,1995-01-05,66448
68603,Fabrizio,Rusterholz,76040,1987-04-24,76040
68604,Kannan,Dymetman,71311,1988-03-15,71311
68607,Xuejia,Zallocco,58750,1999-01-09,58750
68709,Marke,Zaccaria,40000,1986-06-30,40000
68626,Pragnesh,Schrift,40000,1996-08-31,40000
68714,Alselm,Nishimukai,51121,1989-09-25,51121
68642,Arvind,Jumpertz,58286,1985-12-03,58286
68714,Alselm,Nishimukai,51121,1990-10-29,51121
68717,Yishai,Chenoweth,42754,1986-10-22,42754
68744,Khedija,Spelt,45303,1987-10-25,45303
68747,Chikara,Binkley,40000,1999-05-24,40000
68808,Morrie,Beerel,40000,1988-12-11,40000
68809,Oldrich,Menhardt,62793,1996-04-06,62793
68756,Jayesh,Syang,40000,1990-04-22,40000
68761,Rasikan,Zuberek,56609,2002-03-08,56609
68839,Shuky,Famili,65014,1985-12-06,65014
68840,Quingbo,Nourani,40205,1987-12-23,40205
68843,Yucel,Kalafatis,65079,1988-08-27,65079
68761,Rasikan,Zuberek,56609,1995-10-18,56609
68862,Christoper,Schonegge,40000,1997-12-21,40000
68769,Gill,Akaboshi,65192,1986-01-29,65192
68872,Dzung,Munro,59621,1993-06-12,59621
68880,Elvis,Assaf,88365,1986-09-27,88365
68770,Perla,Lunn,40000,1989-06-21,40000
68770,Perla,Lunn,40000,1987-04-14,40000
68890,Mantis,Baer,94575,1987-12-11,94575
68895,Suvo,Senzako,42830,1995-10-02,42830
68900,Pohua,Sevcikova,40000,1989-02-26,40000
68773,Hugo,Isaac,51685,1991-01-12,51685
68901,Aron,Gilg,40000,1985-03-06,40000
68780,Berni,Itschner,40000,1988-11-11,40000
68909,Jayson,Rajcani,40000,1988-10-29,40000
68910,Basim,Maccarone,79321,1996-12-30,79321
68911,Francoise,Ratzlaff,55613,1989-09-08,55613
68913,Tayeb,Seuren,40000,1993-04-11,40000
68914,Subhankar,Hebert,43813,1999-12-09,43813
68914,Subhankar,Hebert,43813,1986-03-25,43813
68917,Menkae,Peot,52764,1985-02-28,52764
68919,Licheng,Aamodt,40000,1995-05-30,40000
68940,Froduald,Garrabrants,63903,1988-07-20,63903
68947,Toshimo,Bergere,74667,1987-04-04,74667
